holder_id,target_id,label
9171,499,1
12604,1066,-1
12067,439,1
6613,854,1
8284,385,1
6604,1225,1
12219,1373,1
11776,669,1
7876,14,1
12060,52,1
8377,541,-1
12060,479,1
4718,37,1
4718,634,1
7913,466,1
2544,66,1
8374,795,1
8490,27,1
7913,882,1
12070,204,1
8353,402,1
8500,299,1
9171,244,1
8729,98,1
7913,27,1
12070,449,1
8353,466,1
11769,279,1
11769,509,1
8353,282,1
8371,774,1
11333,48,1
7913,1706,1
5125,212,1
8935,118,1
12786,865,1
8291,15,1
8410,244,1
8131,59,1
8436,1271,1
2787,4,1
8401,365,1
6210,1200,1
8517,418,1
9577,68,1
9577,86,1
11987,249,1
4670,299,1
4895,249,1
8517,227,1
8046,355,1
8440,49,1
8498,1642,1
2403,800,1
8589,474,1
8344,1557,1
9085,739,1
8460,53,1
8243,124,1
8353,924,1
8517,152,1
7981,384,1
8630,148,1
7852,116,1
7924,1670,1
9195,66,1
8449,418,1
8590,15,1
8602,223,1
12724,54,1
8353,780,1
10582,23,-1
8207,118,1
10533,54,1
8627,140,1
12631,31,1
7913,5,1
7913,37,1
11835,737,1
8627,91,1
8353,1402,1
9718,320,1
8655,226,-1
8035,323,1
7973,25,1
8590,66,1
10358,146,1
8197,670,1
8627,25,1
5423,223,1
11064,984,1
9099,203,1
12030,59,1
12642,1569,1
8234,934,1
8586,567,1
8353,1175,1
12095,611,1
12631,551,1
9831,86,1
8589,791,1
8528,1186,-1
8600,363,1
8627,30,1
8437,250,1
8487,6,1
12087,1014,1
8440,112,1
8630,873,1
7852,54,1
8603,1253,1
6751,8,1
9050,309,1
7962,1129,1
9514,1553,1
6670,668,1
4381,892,1
8605,5,1
8511,14,1
8816,30,-1
8101,573,1
12087,68,1
8589,8,1
8627,13,1
2433,280,1
12650,116,1
8380,1085,1
8082,539,1
9099,737,1
8341,693,1
9306,1317,1
12351,76,1
9830,387,-1
10161,86,1
12597,364,1
7760,732,1
3006,134,1
8471,1536,1
8695,404,1
8060,101,1
9704,1578,1
8668,429,1
8895,596,1
8895,1075,1
8895,60,1
8674,324,1
8756,973,1
9246,101,1
8929,3,1
8929,1045,1
12154,1445,1
8264,1229,1
10472,1009,1
10472,97,1
12761,136,1
8866,116,1
9099,732,1
8969,1286,1
8807,401,1
8046,262,1
12114,32,1
9308,8,1
12077,146,1
12128,320,1
7769,551,1
7769,251,1
8873,356,1
5679,10,1
11950,37,1
9259,13,1
3538,360,1
12630,102,1
8721,50,1
8792,4,1
9423,50,1
6354,865,1
5555,15,1
8586,457,1
11746,3,1
8721,660,1
12583,1509,1
8890,869,1
8807,796,1
8807,83,1
8807,124,1
12033,50,1
8790,187,1
8765,290,1
8943,275,-1
8826,865,1
12641,270,1
7745,642,-1
9069,1547,1
11331,13,1
8794,716,1
8873,171,1
11533,1250,1
8579,32,1
7674,436,-1
8654,752,-1
8515,1051,1
7754,1253,1
8817,253,1
8965,662,1
8721,54,1
8567,7,1
8465,404,1
8790,54,1
2149,92,1
6691,81,1
8335,353,1
8621,355,1
8782,502,1
3916,131,1
8778,49,1
8692,343,1
10065,1059,1
9016,266,1
5896,116,1
12093,159,1
8934,20,1
8200,1129,1
11746,81,1
2403,983,1
9760,1129,1
12635,1259,1
11453,1393,1
8207,472,1
8946,101,1
9017,481,1
7855,1568,1
8892,509,1
8929,378,1
11906,1494,1
8677,365,1
8105,782,1
11193,269,1
9079,866,1
9041,1086,1
11711,47,1
11711,90,1
8220,739,1
8054,7,1
8949,1171,1
8472,1033,1
9078,720,1
8903,71,1
3849,13,1
9519,379,1
8954,1494,1
3551,1170,1
8934,65,1
8738,124,1
11528,252,1
12308,168,1
1870,39,1
8484,180,1
5783,47,1
5783,90,1
8999,179,1
8999,386,1
12149,195,1
7995,32,1
8662,1009,-1
8674,227,1
8452,93,1
9246,93,1
7942,544,1
9129,723,1
8839,1497,1
7952,1108,1
12073,412,1
9029,1242,1
8949,506,1
10288,36,1
8974,7,1
8301,389,1
7907,54,1
9830,1261,1
8452,753,1
7414,272,1
8934,197,1
12528,1144,1
9210,799,1
6657,1261,1
11278,999,1
8674,840,1
12250,180,1
9216,729,1
9029,32,1
9259,1451,1
9074,1021,1
5072,136,-1
8721,191,1
5244,464,1
8452,136,1
9142,146,1
12004,68,1
11533,54,1
12084,114,-1
12084,194,-1
11278,93,1
12157,13,1
8635,136,1
7297,136,-1
5375,205,1
5768,744,1
4539,857,1
9141,205,1
12149,93,1
2325,753,1
8868,791,1
9174,1344,1
11347,93,1
3661,1096,1
9146,731,1
1807,93,1
7398,669,1
9341,141,1
9132,731,1
11218,223,1
6616,936,-1
8761,412,1
5841,669,-1
8949,1235,1
5386,47,1
5386,98,1
6254,753,1
6348,136,1
7871,1077,1
4139,93,1
12157,1478,1
6608,857,1
12644,136,-1
9242,106,1
9242,731,1
8992,7,-1
9830,412,-1
6017,669,1
7098,273,1
3873,669,1
10792,116,1
12606,626,1
9265,106,1
8899,477,1
12565,669,-1
7832,544,1
12583,136,-1
8692,799,1
7800,136,1
4093,223,-1
7651,669,1
9818,412,1
9141,669,1
4032,724,1
9435,1341,1
9210,669,1
7643,93,1
8917,136,1
12191,73,-1
5791,136,1
8555,42,1
5057,412,-1
9034,669,-1
11927,225,-1
9172,223,1
9180,51,1
9180,136,1
11534,1356,1
2817,244,-1
9174,154,-1
4056,1481,1
6429,160,1
6429,203,1
4264,412,1
8765,215,1
8765,34,1
9305,204,1
8710,283,1
8710,185,1
9271,93,1
12592,270,1
9751,245,1
8082,400,1
4731,686,1
12106,7,1
9160,43,1
8404,255,1
3990,25,1
10552,5,1
9495,154,-1
8967,650,1
7565,534,1
12162,310,-1
12192,832,1
8850,669,1
8850,513,1
9188,604,1
9364,7,1
9021,94,1
9021,59,1
9537,623,1
8850,6,-1
7532,1474,1
8288,1108,1
9309,94,-1
11020,85,1
12527,613,-1
9758,25,1
12184,133,1
12184,192,1
3486,416,1
8645,69,1
8881,455,1
6030,17,1
9151,190,1
9232,364,1
2872,775,1
10780,47,1
9293,1717,1
9344,27,1
8458,385,1
11696,180,-1
3893,64,1
12062,1032,1
12062,5,1
4230,170,1
8834,7,1
6842,105,-1
9094,190,1
3636,983,1
3621,225,1
8349,1090,1
5515,105,1
10219,225,-1
11239,183,1
9688,688,1
7072,530,1
8092,256,1
9265,439,1
8710,190,1
3977,513,1
6008,105,-1
11460,1170,1
11309,91,1
4305,190,1
12643,180,1
6008,50,-1
9176,43,-1
9404,1206,1
9344,90,1
12661,44,1
8352,246,1
8352,251,1
8352,565,1
7450,817,1
7244,1090,1
9309,90,1
12196,116,1
6439,31,1
9078,468,-1
6304,152,1
8258,126,-1
6714,828,1
9404,1418,1
9735,365,1
8352,275,1
8352,257,1
9469,631,1
4250,1706,1
8682,1159,1
6959,1116,1
8296,360,1
8296,386,1
9822,466,1
9309,129,-1
9185,856,1
4663,54,1
9475,400,1
9833,140,-1
8545,76,1
6273,116,1
6872,335,1
9524,40,1
8288,159,1
8288,775,1
8126,933,1
8352,48,1
5721,882,1
8848,1547,1
8678,311,1
8296,234,1
8787,1223,1
9437,1613,1
8728,370,1
9445,593,1
9469,260,1
8800,253,1
9462,212,1
6277,547,1
9583,11,1
9583,3,1
9583,474,1
9583,649,1
9475,68,1
1988,13,1
5191,17,1
9485,258,1
9485,162,1
8353,1469,1
6424,1445,1
8989,854,1
8487,20,1
8082,768,1
9785,316,1
12540,382,1
8800,360,1
9506,223,1
9148,649,1
5069,581,1
9475,16,1
8800,62,1
9463,538,1
12238,525,1
10040,551,-1
4582,1200,1
9808,375,1
8259,567,1
10606,120,1
9519,77,1
9631,939,1
9589,50,1
10079,127,-1
8539,1258,1
7895,275,1
9566,316,1
2613,63,1
11556,65,1
12233,1104,1
12222,8,1
6751,4,1
9593,253,1
9210,1522,1
6984,939,1
9748,551,1
8557,58,1
8802,291,1
9903,17,1
4173,11,1
9058,1618,1
3298,150,1
9639,1447,1
12221,994,1
12302,59,1
8674,33,1
10734,3,1
7486,705,-1
8352,1142,1
10059,1687,1
9447,634,1
9863,1618,1
3816,22,1
9653,83,1
12661,33,1
12215,152,1
8674,1499,1
6872,1619,1
12219,215,1
12256,1664,1
8789,3,1
11616,36,1
3823,11,1
9553,7,1
4133,878,1
11613,660,1
11613,561,1
11613,447,1
11613,37,1
11613,66,1
11613,90,1
11613,88,1
11613,493,1
11613,386,1
11613,551,1
11613,1477,1
11613,396,1
11613,118,1
11613,104,1
11613,35,1
11613,1270,1
11613,1222,1
11613,27,1
11613,1116,1
11613,1090,1
11613,254,1
11613,4,1
11613,20,1
12542,1268,1
11406,179,1
8126,466,1
9422,58,1
9519,922,1
9475,51,1
12583,11,1
12260,1510,1
3298,4,1
12453,58,1
12177,27,1
9906,30,1
12260,203,1
8674,496,1
12073,68,-1
9608,1510,1
12678,8,1
12678,7,1
12678,71,1
12678,472,1
12678,13,1
12678,466,1
12678,29,1
12678,191,1
12678,195,1
12678,480,1
12678,250,1
12678,586,1
12678,468,1
12678,262,1
12678,448,1
12678,293,1
12678,187,1
12678,5,1
12678,451,1
12678,124,1
12678,156,1
12678,360,1
12678,251,1
12678,1250,1
3726,87,1
9577,126,1
8846,245,1
8352,1613,1
9602,505,1
7226,1014,1
11062,162,-1
9593,418,1
3653,61,-1
10084,290,1
9373,544,1
10288,81,-1
9748,34,1
10356,1220,1
11673,999,1
8230,608,-1
7534,499,1
9484,1198,1
9906,252,1
12724,81,1
8209,152,1
7750,115,1
10209,15,1
9507,412,1
9293,277,1
8674,519,1
9043,81,1
9676,32,1
12660,220,1
12187,983,1
10070,45,1
12275,197,1
4054,265,1
9722,490,1
10288,49,1
9332,172,-1
12248,525,-1
3546,402,1
12150,895,1
8591,147,1
6616,81,1
9292,774,1
3376,100,1
9475,282,1
9735,461,1
9987,1628,1
9760,1356,1
9872,438,1
1870,983,-1
9162,525,1
12252,62,1
2136,50,-1
8292,81,1
7442,342,1
7442,447,1
9518,13,1
11888,847,1
9906,1077,1
12490,619,1
2255,50,1
12258,556,1
9871,252,-1
9648,1468,1
12523,1601,1
9413,1617,1
10605,221,1
10070,284,1
9863,1036,1
9359,127,1
11613,320,1
9737,557,1
8215,1719,1
10084,438,1
10084,951,1
10084,1121,1
9553,1077,1
9248,1216,1
7977,127,1
9475,438,1
10266,79,-1
9817,447,1
9523,470,1
12111,976,1
9946,223,1
12755,127,1
9735,60,1
8564,1315,1
12257,124,-1
9906,1706,1
7719,54,1
9509,330,-1
8126,53,1
9823,98,1
9735,472,1
9320,1578,1
2613,341,1
7853,7,1
5853,1572,1
8996,127,1
10017,352,1
10017,404,1
8404,197,1
10016,1202,1
12251,60,1
9767,1684,1
12352,525,-1
11766,173,1
9670,392,1
9148,1274,1
9975,13,1
9757,206,1
9564,1170,1
8438,200,1
9789,1343,-1
3826,740,1
11548,32,1
9401,1069,1
12803,1060,1
12669,976,1
12150,1435,1
9647,1127,1
11967,439,1
3826,621,1
6751,401,1
10008,63,1
10016,1292,1
10286,86,1
9475,762,1
9631,774,1
11719,1014,1
9445,981,1
9763,83,1
9186,1635,1
11115,1258,1
10105,619,1
9871,1088,1
10714,362,1
9124,606,1
9943,720,1
12025,1075,1
10031,51,1
9988,1191,1
9048,102,-1
9748,150,1
2617,415,1
9494,905,1
12738,499,1
3826,859,-1
12669,1036,1
9871,378,1
8674,1186,1
9774,317,1
9314,1125,1
11481,1667,1
9868,177,1
7851,283,1
7506,146,1
12238,1073,1
12238,392,1
7606,622,-1
9966,720,1
12282,7,1
10400,223,1
4681,415,1
9615,53,1
12269,103,1
7852,416,1
8197,378,1
12417,351,1
7763,499,-1
1905,25,1
3154,86,1
2613,474,1
2954,116,1
8895,226,1
9853,452,1
11813,164,1
9996,12,-1
9916,117,1
9996,14,1
9996,507,1
9837,119,1
9810,1271,1
2186,147,-1
10311,739,1
5635,50,1
9863,889,1
12385,257,1
10036,11,1
7678,115,1
9018,474,1
8537,27,1
10031,1335,-1
5487,782,1
7098,256,1
12738,892,1
11481,1607,1
6054,102,1
6887,1273,1
10686,1612,1
9383,619,1
11431,126,-1
5724,238,1
10592,37,1
10117,115,-1
9944,1525,-1
9770,234,1
9964,1256,1
9774,255,1
12165,54,1
9426,257,1
10200,7,1
8613,7,1
10041,499,1
10041,1014,1
12148,49,1
10706,47,1
9872,5,1
11399,378,1
10023,231,1
10556,604,1
10286,670,1
12292,19,1
7559,808,1
12222,231,1
6881,180,1
2888,983,-1
10513,443,1
9710,23,1
7973,158,1
7492,169,-1
3036,275,1
9735,216,1
6913,116,1
4983,220,1
9914,1258,1
9774,71,1
12151,363,1
11841,152,1
3828,782,1
11967,619,1
12540,156,1
9680,912,1
7593,5,-1
12641,10,1
10249,181,-1
9822,356,1
12649,415,1
12540,173,1
9906,173,1
12304,680,1
10144,1579,1
10200,25,1
3036,1390,1
9210,246,1
6881,505,1
9475,4,1
9430,389,1
10286,6,1
11474,914,1
4556,934,1
9891,941,1
7398,251,1
8629,1473,1
10257,295,1
6354,299,1
8692,369,1
6685,259,1
10023,636,-1
10184,187,1
10758,255,1
12308,175,1
2653,47,1
7852,549,1
9349,447,1
9639,160,1
4333,1568,1
10184,378,1
10034,360,1
10004,59,1
10023,221,1
10104,463,1
5950,993,1
12367,63,1
10311,378,1
9364,320,1
4062,51,-1
10670,146,1
7852,28,1
10110,151,1
10493,994,-1
10634,565,1
10069,1612,1
5031,91,1
2697,538,1
9818,85,1
10033,695,1
10706,60,1
10157,53,1
9627,551,-1
5724,320,1
12681,7,1
3821,825,1
10589,1170,1
9853,251,1
10148,1713,-1
12661,1145,1
2691,462,1
10263,926,1
10263,1228,1
11115,570,1
10338,249,1
10146,227,1
5985,53,1
9532,623,1
9687,36,1
9886,472,1
5950,259,1
8682,362,1
11474,866,1
12146,85,1
9774,483,1
4770,63,1
4770,570,1
8682,786,1
9388,1015,1
9388,676,1
10198,1687,1
7631,470,1
4521,1116,1
2565,1211,-1
10240,400,1
11414,100,1
9078,223,1
10249,299,1
10481,295,1
6913,438,1
10245,7,1
5950,1575,1
9475,714,1
9062,386,1
4725,177,1
10013,580,-1
10510,8,1
9509,1510,1
10714,1217,1
10714,299,1
7852,551,1
9210,416,1
6707,126,1
6913,66,1
10031,65,-1
9470,162,1
10285,1341,1
9984,282,1
10338,1079,1
10009,1242,1
5386,1276,1
10631,32,1
10535,5,1
12738,226,-1
6218,1578,1
4707,438,1
10135,716,1
8629,985,1
9938,1322,-1
9792,1060,1
10009,466,1
2199,422,1
10343,1057,1
3828,670,1
6408,402,1
9796,17,1
7423,79,1
7423,49,1
12289,388,1
10094,661,1
7294,572,-1
11879,22,1
9785,59,1
9684,1237,1
8910,364,1
10354,299,1
2644,1563,1
6751,1018,1
10298,1127,1
9817,7,1
12791,1575,1
10436,461,-1
10316,277,1
10381,53,1
7361,1364,1
10228,388,1
4240,1127,-1
7238,1014,1
10231,1632,1
10308,678,1
5687,1449,1
10259,48,1
10259,13,1
9892,180,1
10389,221,1
4545,234,1
9124,1239,1
10579,934,1
10315,1074,1
10329,5,1
2732,93,1
5950,124,1
3171,115,1
12677,375,1
6406,220,1
9735,306,1
10359,3,1
10491,1600,1
9984,345,1
12339,146,1
4707,146,1
10438,978,1
10370,332,1
3171,1079,1
10223,33,1
10231,963,1
10415,1121,1
10660,7,1
12329,13,1
3676,388,1
6870,205,1
10511,474,1
10467,674,1
10511,1486,1
11062,506,-1
3657,461,1
9742,799,1
10355,90,1
10167,551,1
6793,127,1
10301,1540,-1
3423,684,1
10396,634,1
10438,223,1
9142,78,1
10328,195,1
12677,354,1
10231,171,1
10515,165,1
10728,115,1
4906,457,1
4522,466,1
10422,363,1
7988,1100,-1
8107,684,1
7703,1138,-1
12330,799,-1
3838,1544,1
10518,985,1
10231,120,1
6256,869,1
3423,1612,1
10336,1074,-1
10465,354,1
10686,567,1
5687,684,1
6938,267,1
7239,6,1
10038,664,1
7593,90,1
12222,551,1
10584,1717,1
10336,1343,1
10501,177,1
10525,25,1
3890,549,1
9888,1665,1
10511,309,1
10389,672,1
8897,541,1
6301,1234,1
12723,1643,-1
9515,66,1
10319,921,1
5688,457,1
12417,178,1
4536,282,1
10912,1337,1
9720,1371,-1
10032,189,1
9671,179,-1
10572,1108,1
5983,439,-1
12749,34,-1
6942,799,-1
9237,547,1
10479,7,1
10257,1449,1
3476,474,1
10344,78,1
11115,749,-1
4374,799,1
10356,259,1
9834,189,1
10511,185,1
10548,539,1
10625,14,1
9903,660,1
9903,340,1
9634,642,1
11849,506,1
10511,145,1
10541,354,1
10788,92,1
5950,306,1
12290,668,-1
10135,271,1
11426,173,1
10562,40,1
11249,145,1
10530,493,1
9949,251,1
10110,612,1
6951,26,1
10114,1589,-1
8354,1612,1
10700,87,1
10010,1451,1
2593,1152,1
11097,304,1
7579,54,1
12365,273,1
5969,547,1
8031,8,1
10641,1454,1
10086,1337,1
10364,216,1
10608,5,1
10467,826,1
9886,1097,1
10548,926,1
10364,45,1
9766,354,1
5350,733,1
10223,329,1
10456,189,1
10007,1721,1
10467,17,1
10389,119,1
12693,33,1
8422,1108,1
6543,17,1
6543,1015,1
7532,300,1
11488,14,1
10645,1552,1
9886,5,1
12374,670,1
10518,733,1
12359,261,1
4803,113,-1
4830,1180,1
9940,1337,1
10163,733,1
3217,710,1
12701,855,1
4363,733,1
10535,270,1
12767,733,1
12791,10,-1
12791,716,-1
10389,33,1
12700,19,1
12384,68,1
10213,196,1
9627,172,1
6435,36,1
10584,716,1
2197,1337,1
2040,340,1
11043,886,1
10510,89,1
10095,660,1
9862,444,1
3417,179,1
9445,1114,1
11977,1352,1
2021,115,1
8890,1687,1
10389,396,1
10986,17,1
10530,60,1
12374,5,1
11010,670,-1
12383,98,1
2287,752,-1
12580,1424,1
10555,252,1
12106,261,1
5487,1587,1
12369,354,1
10223,119,1
10389,129,1
7388,439,-1
10687,1506,1
10529,7,1
8352,265,1
9875,836,1
10022,156,1
9338,666,1
10419,200,1
10389,378,1
10625,98,1
10467,198,1
10467,101,1
6688,332,1
10223,87,1
9574,6,-1
9574,76,-1
10651,551,1
8896,8,1
10510,493,1
2633,1074,1
10456,356,1
12388,494,1
9065,658,1
4876,1589,1
10706,670,1
10639,272,1
10419,982,1
10110,1153,1
12701,8,1
10739,194,1
10555,802,1
10329,8,1
8296,261,1
10588,16,1
6284,32,1
6972,461,-1
5087,78,1
3685,1424,1
10389,1319,1
12385,152,1
3559,946,1
10022,13,1
10150,928,1
12540,166,1
10684,1483,1
7593,37,1
10131,16,1
8674,15,1
10328,261,1
9210,894,1
9982,457,1
10466,60,1
12388,34,1
6269,1266,1
10628,556,1
3317,1074,-1
12323,178,1
12384,10,1
12388,65,1
10696,177,1
11481,204,1
10034,54,1
10685,363,1
10673,1560,1
9982,145,1
10240,350,1
7640,921,-1
6872,1090,1
9021,354,1
10688,45,1
12388,127,1
12393,634,1
4026,1424,1
4026,354,1
10467,204,1
2144,360,1
10564,479,-1
10027,332,1
4345,795,1
7418,739,1
12391,660,1
10456,249,1
10038,668,1
12376,634,1
8257,350,1
7455,8,1
2768,739,1
10684,501,-1
5743,47,1
12696,3,1
9445,1602,1
3768,354,1
3806,50,1
4692,236,-1
12366,230,1
5234,177,1
2144,293,1
5100,364,1
2274,490,1
12703,5,1
7327,652,1
10700,1014,1
9172,126,1
10695,299,1
12381,5,1
6793,24,1
9293,865,1
9559,1059,1
10328,39,1
12012,153,1
10384,27,1
7078,175,1
10703,182,1
9373,3,1
10068,648,1
10369,1059,1
9385,1560,1
12802,1420,1
10713,216,1
10703,612,1
8214,1657,1
11414,1536,1
10684,207,-1
10684,1,-1
11945,400,1
12391,396,1
10223,13,1
9626,35,1
10746,493,1
10188,35,1
8787,254,1
6066,1023,1
12392,567,1
1933,364,1
11774,653,1
10726,33,1
3554,941,1
10438,1337,1
10621,670,1
3329,739,1
10531,124,1
9428,54,1
6785,364,1
10725,35,1
10574,120,1
12349,737,1
10714,22,1
9270,142,1
10345,5,1
10316,332,1
7066,551,1
6793,79,-1
11594,100,1
5687,388,1
12383,304,1
7450,116,1
12687,264,1
11651,11,-1
11651,532,-1
8837,81,1
5334,92,1
3454,66,1
9888,175,1
5100,7,1
4197,254,1
3145,6,1
10718,156,1
9892,931,1
9513,10,1
11727,618,1
10110,1083,1
4275,106,1
4275,731,1
6373,18,1
7397,510,1
10710,22,1
3551,739,1
7310,343,1
3576,668,1
10745,316,1
6424,654,1
10763,259,1
10763,1101,1
5065,1287,1
10678,714,1
10490,11,1
10490,216,1
4684,86,1
7991,601,1
1745,92,1
10745,54,1
5890,449,1
5700,215,1
6986,179,1
2247,181,1
11000,1189,1
7050,17,1
11550,142,1
3339,13,1
10181,1290,1
2964,162,1
5515,81,1
12359,153,1
2898,449,1
12476,836,1
6263,1618,1
7491,270,1
11726,1687,1
5872,931,1
5872,525,1
6187,1448,-1
11441,202,1
11591,983,1
12558,205,1
5905,1661,1
9673,376,-1
3589,16,1
7853,117,1
6537,143,1
5575,1074,1
3699,572,1
5916,661,1
11446,301,-1
2267,115,1
1879,247,1
7558,88,1
11629,872,-1
6247,985,1
4146,43,-1
6446,539,1
3675,136,1
6665,39,1
6346,1247,1
3499,865,1
4664,177,1
9642,1613,1
10796,672,1
4092,1335,1
12501,173,1
3517,777,1
6233,116,1
5983,1685,1
4743,15,1
10943,1129,1
7119,1618,1
6079,360,1
3133,15,1
11840,804,1
2185,1073,1
5623,783,1
6481,556,1
11865,1287,1
6802,465,-1
6614,13,1
2789,1483,1
11162,92,1
2618,126,1
12412,1023,-1
7468,831,1
9786,92,1
12804,204,1
2252,1395,1
2144,372,1
10819,1336,1
11128,649,-1
8461,1075,1
5981,5,-1
4097,1075,1
11065,251,-1
2565,1252,-1
7968,1437,-1
11430,1179,1
11066,147,1
3347,736,1
11081,81,1
6561,136,1
10863,1060,1
6938,139,1
2176,733,1
1879,619,1
3347,103,1
4576,878,1
8610,482,1
8531,634,1
8531,22,1
11431,865,1
3002,14,1
11651,89,1
7235,279,1
3167,452,1
4676,782,1
9391,63,1
4460,79,1
11337,30,1
12737,4,-1
7088,236,1
5832,136,1
5957,673,1
5597,115,-1
5891,93,1
3811,855,-1
11561,1279,1
3927,669,1
4315,11,1
4886,94,1
10735,811,-1
10660,91,1
4186,800,1
9186,150,1
5536,97,-1
5536,8,-1
11939,104,1
6795,1170,1
10613,799,-1
4442,84,1
10829,344,1
3401,90,1
3401,47,1
5375,461,1
8802,307,1
10894,22,1
4743,88,1
11553,1687,-1
7351,127,-1
5334,66,1
12409,1376,1
12416,865,-1
11481,216,1
7022,105,1
5661,160,1
8771,205,-1
3833,1714,1
7176,390,1
2470,20,1
7632,41,1
4484,1201,1
4442,1238,1
12511,668,-1
11959,546,1
7698,93,1
10687,885,1
4218,1507,1
11965,519,1
11965,789,1
7457,66,-1
11907,79,-1
11907,454,-1
6665,91,1
6665,71,1
12434,799,1
1879,618,1
10837,1245,1
6827,799,-1
9970,27,1
3151,362,-1
6666,212,1
5160,364,1
4369,248,1
7265,122,1
2536,926,1
2693,1540,-1
5404,114,-1
3220,175,1
2752,104,1
6972,364,1
3894,5,1
2971,39,1
9788,684,1
7885,231,1
5380,649,-1
12683,1121,-1
1870,105,1
7695,1643,1
11849,1669,1
7397,256,1
10017,98,1
4739,141,1
2090,1108,1
11393,173,1
7352,136,-1
4795,15,1
9298,859,1
9470,439,-1
4241,1655,1
10729,728,-1
6561,3,1
10170,248,1
6093,81,1
11706,197,1
5950,476,1
2427,403,-1
2548,1253,1
6843,1253,1
7436,934,1
7388,869,-1
6377,1179,1
9369,47,1
8001,51,1
5368,1234,1
8084,1014,1
6633,869,1
5856,1253,1
7085,127,1
2007,703,-1
5191,525,1
11721,655,1
6044,1253,1
7196,669,1
7196,4,1
10289,633,1
10796,85,1
2267,669,1
3368,278,1
3667,1170,1
3732,1559,1
5331,378,1
3129,25,1
5835,1017,1
6717,668,1
8129,1587,1
6303,1228,1
6303,266,1
6853,354,1
11592,547,1
6949,799,-1
10725,142,1
9006,273,-1
3957,364,1
7022,1540,1
6445,1540,1
11614,386,1
1982,670,-1
3846,464,1
3714,407,1
4206,28,-1
9369,1108,1
4492,445,1
3273,1327,1
5457,100,1
10825,1182,1
3536,41,1
12034,1021,-1
9982,255,1
3308,66,1
4321,122,1
12484,1461,1
3524,62,1
4587,10,1
3762,752,1
6398,1645,1
6252,6,-1
5916,126,1
5821,147,1
7902,39,1
11276,838,1
6920,994,-1
1879,300,1
7826,127,1
12414,921,1
2800,136,1
1879,422,1
11482,1267,1
5720,519,1
9046,356,1
12407,799,-1
2001,16,1
11952,464,1
2616,1692,-1
9871,733,1
3215,219,1
8902,90,1
8902,47,1
11352,139,1
12358,147,1
11382,878,1
5720,525,-1
2030,93,1
1927,120,-1
4951,1327,-1
2202,1579,1
9551,660,1
3961,113,1
2319,783,1
3347,480,1
9167,882,1
3661,48,1
3661,186,1
